Accident_ID,Location,Date,Severity,Weather,Vehicle_Type,Injuries,Fatalities,Cause,Road_Type,Vehicle_Speed,Alcohol_Involved,Road_Condition,Time
2512,Location_2512,2028-11-16,Medium,Snow,Truck,0,0,Human error,Rural road,72,False,Dry,1970-01-01 08:00:00
2513,Location_2513,2028-11-17,High,Snow,Motorcycle,9,2,Human error,City street,93,False,Dry,1970-01-01 02:00:00
2514,Location_2514,2028-11-18,Low,Rain,Car,2,2,Road conditions,City street,88,True,Wet,1970-01-01 18:00:00
2515,Location_2515,2028-11-19,Medium,Clear,Car,7,2,Weather conditions,City street,27,True,Wet,1970-01-01 20:00:00
2516,Location_2516,2028-11-20,Medium,Snow,Truck,8,0,Human error,Highway,20,True,Wet,1970-01-01 12:00:00
2517,Location_2517,2028-11-21,Medium,Clear,Truck,8,1,Road conditions,Rural road,26,True,Dry,1970-01-01 12:00:00
2518,Location_2518,2028-11-22,Low,Clear,Motorcycle,9,1,Human error,City street,81,False,Icy,1970-01-01 22:00:00
2519,Location_2519,2028-11-23,High,Clear,Motorcycle,1,2,Road conditions,City street,77,True,Icy,1970-01-01 02:00:00
2520,Location_2520,2028-11-24,Medium,Snow,Motorcycle,3,0,Weather conditions,City street,97,False,Wet,1970-01-01 19:00:00
2521,Location_2521,2028-11-25,Medium,Snow,Motorcycle,4,0,Human error,Highway,92,False,Wet,1970-01-01 13:00:00
2522,Location_2522,2028-11-26,Medium,Clear,Motorcycle,2,2,Weather conditions,Highway,27,True,Dry,1970-01-01 01:00:00
2523,Location_2523,2028-11-27,Medium,Rain,Motorcycle,0,0,Weather conditions,City street,83,True,Dry,1970-01-01 09:00:00
2524,Location_2524,2028-11-28,Medium,Clear,Truck,5,0,Road conditions,Highway,27,True,Icy,1970-01-01 08:00:00
2525,Location_2525,2028-11-29,High,Rain,Motorcycle,9,0,Human error,Rural road,22,True,Icy,1970-01-01 12:00:00
2526,Location_2526,2028-11-30,High,Clear,Truck,1,2,Human error,Highway,77,False,Dry,1970-01-01 10:00:00
2527,Location_2527,2028-12-01,Medium,Clear,Truck,8,2,Road conditions,City street,51,True,Icy,1970-01-01 01:00:00
2528,Location_2528,2028-12-02,Low,Clear,Car,0,2,Road conditions,Rural road,87,True,Icy,1970-01-01 15:00:00
2529,Location_2529,2028-12-03,High,Snow,Truck,8,1,Weather conditions,Highway,68,False,Wet,1970-01-01 04:00:00
2530,Location_2530,2028-12-04,Low,Rain,Truck,6,1,Human error,City street,57,False,Dry,1970-01-01 00:00:00
2531,Location_2531,2028-12-05,High,Rain,Motorcycle,9,2,Human error,Rural road,21,False,Dry,1970-01-01 07:00:00
2532,Location_2532,2028-12-06,Medium,Clear,Truck,1,0,Road conditions,Rural road,28,True,Dry,1970-01-01 21:00:00
2533,Location_2533,2028-12-07,High,Snow,Motorcycle,5,0,Road conditions,Rural road,65,False,Wet,1970-01-01 15:00:00
2534,Location_2534,2028-12-08,Medium,Snow,Motorcycle,7,2,Road conditions,Highway,84,False,Dry,1970-01-01 13:00:00
2535,Location_2535,2028-12-09,High,Rain,Motorcycle,1,0,Human error,Rural road,68,False,Icy,1970-01-01 01:00:00
2536,Location_2536,2028-12-10,Medium,Snow,Car,4,0,Human error,Highway,94,True,Wet,1970-01-01 17:00:00
2537,Location_2537,2028-12-11,Medium,Rain,Motorcycle,5,1,Weather conditions,City street,48,False,Wet,1970-01-01 20:00:00
2538,Location_2538,2028-12-12,Medium,Rain,Truck,2,0,Road conditions,Highway,48,True,Dry,1970-01-01 06:00:00
2539,Location_2539,2028-12-13,Medium,Rain,Motorcycle,1,0,Weather conditions,Highway,52,False,Icy,1970-01-01 11:00:00
2540,Location_2540,2028-12-14,Low,Snow,Motorcycle,5,2,Human error,City street,47,False,Dry,1970-01-01 14:00:00
2541,Location_2541,2028-12-15,Medium,Rain,Motorcycle,2,1,Weather conditions,Highway,45,False,Icy,1970-01-01 21:00:00
2542,Location_2542,2028-12-16,Low,Rain,Car,1,1,Weather conditions,Highway,48,False,Dry,1970-01-01 01:00:00
2543,Location_2543,2028-12-17,Low,Clear,Truck,0,0,Weather conditions,City street,30,False,Icy,1970-01-01 21:00:00
2544,Location_2544,2028-12-18,Medium,Rain,Car,7,2,Road conditions,Rural road,53,False,Icy,1970-01-01 16:00:00
2545,Location_2545,2028-12-19,Low,Rain,Truck,0,1,Human error,City street,67,True,Icy,1970-01-01 10:00:00
2546,Location_2546,2028-12-20,High,Clear,Car,4,1,Road conditions,Rural road,46,True,Wet,1970-01-01 01:00:00
2547,Location_2547,2028-12-21,Medium,Clear,Truck,5,0,Weather conditions,Highway,91,True,Dry,1970-01-01 18:00:00
2548,Location_2548,2028-12-22,Low,Snow,Car,2,1,Road conditions,City street,59,False,Dry,1970-01-01 04:00:00
2549,Location_2549,2028-12-23,Medium,Rain,Motorcycle,6,2,Human error,Rural road,50,True,Dry,1970-01-01 16:00:00
2550,Location_2550,2028-12-24,Medium,Snow,Car,1,2,Human error,Highway,84,False,Wet,1970-01-01 15:00:00
2551,Location_2551,2028-12-25,Medium,Snow,Car,6,1,Weather conditions,Highway,58,True,Icy,1970-01-01 12:00:00
2552,Location_2552,2028-12-26,Low,Clear,Motorcycle,1,2,Weather conditions,Highway,43,False,Wet,1970-01-01 12:00:00
2553,Location_2553,2028-12-27,High,Snow,Motorcycle,4,2,Road conditions,Rural road,87,True,Wet,1970-01-01 12:00:00
2554,Location_2554,2028-12-28,High,Rain,Truck,6,0,Human error,Rural road,42,False,Icy,1970-01-01 04:00:00
2555,Location_2555,2028-12-29,Low,Clear,Truck,2,1,Human error,Rural road,80,False,Dry,1970-01-01 04:00:00
2556,Location_2556,2028-12-30,Medium,Rain,Truck,3,1,Road conditions,Highway,46,True,Wet,1970-01-01 19:00:00
2557,Location_2557,2028-12-31,Low,Rain,Car,0,0,Human error,Rural road,35,False,Icy,1970-01-01 18:00:00
2558,Location_2558,2029-01-01,Low,Clear,Truck,2,0,Weather conditions,City street,64,True,Icy,1970-01-01 06:00:00
2559,Location_2559,2029-01-02,Low,Rain,Car,8,0,Weather conditions,Rural road,46,True,Dry,1970-01-01 10:00:00
2560,Location_2560,2029-01-03,Medium,Clear,Car,9,0,Road conditions,Rural road,92,True,Icy,1970-01-01 22:00:00
2561,Location_2561,2029-01-04,Low,Rain,Truck,4,2,Road conditions,Highway,24,True,Icy,1970-01-01 00:00:00
2562,Location_2562,2029-01-05,Medium,Clear,Truck,7,2,Road conditions,City street,78,False,Icy,1970-01-01 06:00:00
2563,Location_2563,2029-01-06,Low,Snow,Car,1,0,Weather conditions,City street,91,True,Dry,1970-01-01 02:00:00
2564,Location_2564,2029-01-07,High,Rain,Motorcycle,2,1,Road conditions,City street,54,False,Dry,1970-01-01 12:00:00
2565,Location_2565,2029-01-08,Low,Clear,Motorcycle,6,1,Human error,Rural road,89,False,Icy,1970-01-01 02:00:00
2566,Location_2566,2029-01-09,Low,Rain,Car,9,1,Road conditions,Highway,65,False,Icy,1970-01-01 05:00:00
2567,Location_2567,2029-01-10,High,Rain,Truck,3,0,Human error,Rural road,75,True,Dry,1970-01-01 21:00:00
2568,Location_2568,2029-01-11,Medium,Rain,Car,8,2,Weather conditions,Highway,43,False,Dry,1970-01-01 14:00:00
2569,Location_2569,2029-01-12,Medium,Clear,Car,6,2,Human error,City street,29,False,Dry,1970-01-01 03:00:00
2570,Location_2570,2029-01-13,Low,Snow,Truck,0,2,Human error,Rural road,98,True,Wet,1970-01-01 04:00:00
2571,Location_2571,2029-01-14,High,Snow,Motorcycle,3,2,Human error,Highway,57,False,Dry,1970-01-01 02:00:00
2572,Location_2572,2029-01-15,Medium,Snow,Car,9,1,Weather conditions,Rural road,89,False,Icy,1970-01-01 18:00:00
2573,Location_2573,2029-01-16,Low,Clear,Motorcycle,5,1,Human error,Highway,67,False,Dry,1970-01-01 20:00:00
2574,Location_2574,2029-01-17,High,Snow,Motorcycle,5,2,Human error,City street,28,False,Icy,1970-01-01 15:00:00
2575,Location_2575,2029-01-18,Medium,Clear,Truck,9,0,Road conditions,Rural road,69,False,Icy,1970-01-01 16:00:00
2576,Location_2576,2029-01-19,Medium,Rain,Car,5,2,Road conditions,City street,88,True,Icy,1970-01-01 08:00:00
2577,Location_2577,2029-01-20,High,Rain,Car,4,2,Road conditions,Rural road,67,True,Dry,1970-01-01 21:00:00
2578,Location_2578,2029-01-21,High,Snow,Motorcycle,2,0,Human error,Rural road,58,True,Dry,1970-01-01 08:00:00
2579,Location_2579,2029-01-22,High,Clear,Motorcycle,1,2,Human error,Highway,24,True,Dry,1970-01-01 13:00:00
2580,Location_2580,2029-01-23,High,Rain,Truck,2,1,Weather conditions,Highway,30,True,Dry,1970-01-01 22:00:00
2581,Location_2581,2029-01-24,Low,Clear,Motorcycle,8,0,Human error,Highway,79,False,Dry,1970-01-01 10:00:00
2582,Location_2582,2029-01-25,High,Clear,Truck,2,0,Human error,City street,46,True,Wet,1970-01-01 09:00:00
2583,Location_2583,2029-01-26,Medium,Rain,Car,2,2,Weather conditions,City street,26,False,Dry,1970-01-01 22:00:00
2584,Location_2584,2029-01-27,Medium,Clear,Truck,0,1,Human error,Rural road,79,False,Wet,1970-01-01 04:00:00
2585,Location_2585,2029-01-28,Low,Rain,Motorcycle,1,1,Weather conditions,Highway,69,True,Icy,1970-01-01 22:00:00
2586,Location_2586,2029-01-29,Medium,Rain,Car,2,1,Weather conditions,City street,86,True,Icy,1970-01-01 03:00:00
2587,Location_2587,2029-01-30,Medium,Rain,Truck,1,2,Road conditions,Rural road,88,False,Icy,1970-01-01 10:00:00
2588,Location_2588,2029-01-31,High,Clear,Car,7,2,Human error,City street,74,False,Icy,1970-01-01 05:00:00
2589,Location_2589,2029-02-01,Medium,Rain,Truck,5,1,Road conditions,Rural road,96,True,Wet,1970-01-01 01:00:00
2590,Location_2590,2029-02-02,Low,Clear,Motorcycle,6,2,Human error,Highway,35,True,Wet,1970-01-01 02:00:00
2591,Location_2591,2029-02-03,High,Rain,Motorcycle,0,1,Road conditions,Rural road,31,False,Icy,1970-01-01 17:00:00
2592,Location_2592,2029-02-04,High,Rain,Car,5,2,Weather conditions,Rural road,46,False,Dry,1970-01-01 17:00:00
2593,Location_2593,2029-02-05,Low,Snow,Car,1,0,Weather conditions,Highway,52,True,Icy,1970-01-01 06:00:00
2594,Location_2594,2029-02-06,High,Snow,Car,5,0,Weather conditions,Highway,98,True,Icy,1970-01-01 20:00:00
2595,Location_2595,2029-02-07,High,Snow,Truck,2,2,Weather conditions,Rural road,74,True,Wet,1970-01-01 12:00:00
2596,Location_2596,2029-02-08,Low,Clear,Motorcycle,6,2,Human error,City street,71,False,Icy,1970-01-01 12:00:00
2597,Location_2597,2029-02-09,High,Clear,Car,2,1,Human error,Highway,56,False,Wet,1970-01-01 05:00:00
2598,Location_2598,2029-02-10,Low,Rain,Car,8,0,Road conditions,Rural road,34,False,Wet,1970-01-01 02:00:00
2599,Location_2599,2029-02-11,Low,Rain,Car,2,1,Human error,Highway,84,False,Icy,1970-01-01 09:00:00
2600,Location_2600,2029-02-12,Medium,Rain,Truck,6,2,Human error,Highway,87,True,Dry,1970-01-01 20:00:00
2601,Location_2601,2029-02-13,Medium,Rain,Car,3,1,Road conditions,City street,22,True,Wet,1970-01-01 04:00:00
2602,Location_2602,2029-02-14,High,Clear,Car,7,1,Weather conditions,Highway,91,False,Wet,1970-01-01 10:00:00
2603,Location_2603,2029-02-15,High,Rain,Truck,1,2,Road conditions,Rural road,24,False,Wet,1970-01-01 03:00:00
2604,Location_2604,2029-02-16,Low,Rain,Truck,7,0,Road conditions,Rural road,28,True,Icy,1970-01-01 09:00:00
2605,Location_2605,2029-02-17,High,Snow,Car,8,1,Weather conditions,Highway,20,False,Icy,1970-01-01 03:00:00
2606,Location_2606,2029-02-18,Low,Rain,Car,7,2,Road conditions,Highway,49,True,Wet,1970-01-01 12:00:00
2607,Location_2607,2029-02-19,Low,Rain,Truck,5,1,Road conditions,City street,90,True,Dry,1970-01-01 07:00:00
2608,Location_2608,2029-02-20,High,Rain,Motorcycle,9,2,Road conditions,City street,39,False,Icy,1970-01-01 05:00:00
2609,Location_2609,2029-02-21,Low,Clear,Truck,0,2,Human error,City street,46,False,Dry,1970-01-01 10:00:00
2610,Location_2610,2029-02-22,Medium,Snow,Motorcycle,6,2,Weather conditions,Rural road,82,True,Dry,1970-01-01 01:00:00
2611,Location_2611,2029-02-23,High,Rain,Car,0,0,Weather conditions,City street,94,True,Icy,1970-01-01 17:00:00
2612,Location_2612,2029-02-24,Medium,Rain,Car,6,0,Road conditions,Rural road,50,False,Wet,1970-01-01 17:00:00
2613,Location_2613,2029-02-25,High,Snow,Motorcycle,1,2,Human error,City street,38,False,Dry,1970-01-01 21:00:00
2614,Location_2614,2029-02-26,Low,Rain,Truck,7,0,Weather conditions,Rural road,98,False,Wet,1970-01-01 11:00:00
2615,Location_2615,2029-02-27,High,Clear,Car,1,1,Weather conditions,Highway,81,True,Dry,1970-01-01 16:00:00
2616,Location_2616,2029-02-28,Medium,Rain,Motorcycle,2,0,Road conditions,Rural road,26,False,Wet,1970-01-01 18:00:00
2617,Location_2617,2029-03-01,Low,Clear,Truck,2,0,Road conditions,Highway,56,True,Icy,1970-01-01 16:00:00
2618,Location_2618,2029-03-02,High,Clear,Motorcycle,0,1,Road conditions,Rural road,90,True,Dry,1970-01-01 03:00:00
2619,Location_2619,2029-03-03,High,Rain,Truck,4,1,Weather conditions,Rural road,95,False,Dry,1970-01-01 16:00:00
2620,Location_2620,2029-03-04,High,Snow,Truck,4,1,Road conditions,Highway,27,True,Dry,1970-01-01 15:00:00
2621,Location_2621,2029-03-05,Medium,Clear,Truck,9,2,Road conditions,Rural road,76,False,Wet,1970-01-01 08:00:00
2622,Location_2622,2029-03-06,Medium,Snow,Truck,4,1,Road conditions,Rural road,47,False,Dry,1970-01-01 10:00:00
2623,Location_2623,2029-03-07,High,Rain,Motorcycle,8,1,Human error,City street,36,False,Dry,1970-01-01 11:00:00
2624,Location_2624,2029-03-08,Low,Clear,Motorcycle,5,1,Road conditions,Highway,30,False,Wet,1970-01-01 10:00:00
2625,Location_2625,2029-03-09,Low,Rain,Motorcycle,5,2,Weather conditions,Highway,34,False,Wet,1970-01-01 12:00:00
2626,Location_2626,2029-03-10,Medium,Snow,Motorcycle,2,0,Road conditions,City street,49,True,Icy,1970-01-01 21:00:00
2627,Location_2627,2029-03-11,Low,Rain,Motorcycle,4,2,Weather conditions,City street,25,False,Wet,1970-01-01 07:00:00
2628,Location_2628,2029-03-12,Medium,Rain,Truck,9,0,Human error,Highway,31,True,Dry,1970-01-01 13:00:00
2629,Location_2629,2029-03-13,High,Clear,Car,6,1,Human error,Highway,80,False,Dry,1970-01-01 17:00:00
2630,Location_2630,2029-03-14,Medium,Rain,Car,2,2,Road conditions,Highway,55,False,Icy,1970-01-01 13:00:00
2631,Location_2631,2029-03-15,Medium,Rain,Motorcycle,1,2,Weather conditions,City street,54,False,Icy,1970-01-01 15:00:00
2632,Location_2632,2029-03-16,High,Rain,Motorcycle,4,0,Road conditions,City street,86,False,Dry,1970-01-01 14:00:00
2633,Location_2633,2029-03-17,Low,Clear,Car,2,2,Road conditions,Rural road,98,True,Wet,1970-01-01 21:00:00
2634,Location_2634,2029-03-18,Medium,Snow,Truck,4,2,Weather conditions,City street,96,False,Dry,1970-01-01 19:00:00
2635,Location_2635,2029-03-19,Medium,Snow,Motorcycle,8,0,Weather conditions,Rural road,82,False,Icy,1970-01-01 06:00:00
2636,Location_2636,2029-03-20,High,Rain,Truck,9,2,Weather conditions,Rural road,59,False,Dry,1970-01-01 07:00:00
2637,Location_2637,2029-03-21,Low,Clear,Car,0,2,Weather conditions,City street,50,True,Dry,1970-01-01 05:00:00
2638,Location_2638,2029-03-22,Medium,Rain,Car,3,1,Weather conditions,City street,56,False,Dry,1970-01-01 12:00:00
2639,Location_2639,2029-03-23,High,Snow,Motorcycle,9,1,Human error,City street,24,True,Icy,1970-01-01 16:00:00
2640,Location_2640,2029-03-24,Medium,Clear,Truck,4,1,Human error,City street,23,False,Icy,1970-01-01 07:00:00
2641,Location_2641,2029-03-25,High,Snow,Motorcycle,1,1,Human error,Highway,45,False,Icy,1970-01-01 10:00:00
2642,Location_2642,2029-03-26,Low,Snow,Car,1,1,Weather conditions,City street,43,False,Wet,1970-01-01 16:00:00
2643,Location_2643,2029-03-27,Low,Clear,Truck,0,2,Weather conditions,Rural road,58,False,Icy,1970-01-01 08:00:00
2644,Location_2644,2029-03-28,Low,Clear,Motorcycle,7,2,Weather conditions,Rural road,75,False,Wet,1970-01-01 01:00:00
2645,Location_2645,2029-03-29,Low,Rain,Motorcycle,1,1,Road conditions,Highway,73,False,Wet,1970-01-01 09:00:00
2646,Location_2646,2029-03-30,Medium,Rain,Motorcycle,2,0,Human error,Highway,57,False,Icy,1970-01-01 21:00:00
2647,Location_2647,2029-03-31,Medium,Snow,Car,1,1,Human error,City street,73,True,Wet,1970-01-01 23:00:00
2648,Location_2648,2029-04-01,Low,Clear,Motorcycle,3,2,Road conditions,Highway,38,False,Wet,1970-01-01 20:00:00
2649,Location_2649,2029-04-02,Low,Clear,Truck,0,0,Road conditions,City street,45,False,Dry,1970-01-01 13:00:00
2650,Location_2650,2029-04-03,Low,Rain,Motorcycle,2,1,Human error,City street,71,True,Wet,1970-01-01 01:00:00
2651,Location_2651,2029-04-04,Medium,Snow,Car,4,0,Weather conditions,Highway,94,False,Wet,1970-01-01 04:00:00
2652,Location_2652,2029-04-05,Low,Snow,Motorcycle,9,1,Human error,Highway,80,False,Icy,1970-01-01 16:00:00
2653,Location_2653,2029-04-06,Low,Rain,Car,0,2,Weather conditions,Rural road,86,True,Dry,1970-01-01 23:00:00
2654,Location_2654,2029-04-07,Low,Clear,Car,3,1,Human error,Highway,41,False,Wet,1970-01-01 07:00:00
2655,Location_2655,2029-04-08,High,Rain,Truck,5,0,Human error,Highway,36,False,Wet,1970-01-01 17:00:00
2656,Location_2656,2029-04-09,Low,Rain,Truck,3,2,Road conditions,Highway,30,True,Wet,1970-01-01 21:00:00
2657,Location_2657,2029-04-10,High,Rain,Motorcycle,6,1,Road conditions,Rural road,58,True,Icy,1970-01-01 23:00:00
2658,Location_2658,2029-04-11,High,Rain,Car,6,1,Weather conditions,City street,80,False,Icy,1970-01-01 07:00:00
2659,Location_2659,2029-04-12,Low,Clear,Car,5,1,Weather conditions,Rural road,68,True,Dry,1970-01-01 11:00:00
2660,Location_2660,2029-04-13,High,Rain,Truck,8,1,Human error,Highway,80,True,Wet,1970-01-01 13:00:00
2661,Location_2661,2029-04-14,Low,Clear,Truck,1,2,Road conditions,Highway,31,True,Dry,1970-01-01 22:00:00
2662,Location_2662,2029-04-15,Medium,Rain,Motorcycle,9,2,Weather conditions,Highway,32,False,Icy,1970-01-01 02:00:00
2663,Location_2663,2029-04-16,Medium,Snow,Car,7,1,Weather conditions,City street,77,False,Wet,1970-01-01 13:00:00
2664,Location_2664,2029-04-17,Medium,Clear,Truck,7,2,Weather conditions,Rural road,30,True,Wet,1970-01-01 03:00:00
2665,Location_2665,2029-04-18,Medium,Snow,Motorcycle,9,0,Human error,Rural road,83,True,Dry,1970-01-01 00:00:00
2666,Location_2666,2029-04-19,High,Rain,Car,3,2,Weather conditions,City street,50,True,Wet,1970-01-01 08:00:00
2667,Location_2667,2029-04-20,Low,Rain,Car,5,0,Weather conditions,Rural road,30,True,Icy,1970-01-01 13:00:00
2668,Location_2668,2029-04-21,Low,Rain,Truck,5,0,Road conditions,City street,62,False,Dry,1970-01-01 09:00:00
2669,Location_2669,2029-04-22,Low,Clear,Motorcycle,4,2,Road conditions,City street,55,False,Dry,1970-01-01 17:00:00
2670,Location_2670,2029-04-23,Medium,Snow,Truck,0,1,Road conditions,Rural road,21,False,Wet,1970-01-01 09:00:00
2671,Location_2671,2029-04-24,Medium,Clear,Motorcycle,2,2,Human error,Rural road,80,False,Icy,1970-01-01 06:00:00
2672,Location_2672,2029-04-25,Low,Clear,Car,6,0,Road conditions,City street,55,True,Wet,1970-01-01 07:00:00
2673,Location_2673,2029-04-26,Medium,Rain,Motorcycle,7,0,Road conditions,Rural road,97,False,Dry,1970-01-01 13:00:00
2674,Location_2674,2029-04-27,Low,Snow,Motorcycle,1,2,Road conditions,City street,68,True,Dry,1970-01-01 03:00:00
2675,Location_2675,2029-04-28,Low,Rain,Motorcycle,2,0,Road conditions,Rural road,46,True,Icy,1970-01-01 10:00:00
2676,Location_2676,2029-04-29,Low,Clear,Motorcycle,3,2,Weather conditions,Rural road,31,True,Dry,1970-01-01 09:00:00
2677,Location_2677,2029-04-30,Low,Rain,Motorcycle,4,2,Human error,Rural road,77,True,Icy,1970-01-01 16:00:00
2678,Location_2678,2029-05-01,Low,Snow,Truck,2,1,Weather conditions,Rural road,25,False,Wet,1970-01-01 04:00:00
2679,Location_2679,2029-05-02,Low,Rain,Motorcycle,4,0,Weather conditions,Rural road,63,True,Icy,1970-01-01 09:00:00
2680,Location_2680,2029-05-03,Low,Snow,Motorcycle,7,2,Human error,Highway,66,True,Wet,1970-01-01 09:00:00
2681,Location_2681,2029-05-04,Medium,Snow,Car,7,0,Weather conditions,Highway,42,True,Wet,1970-01-01 21:00:00
2682,Location_2682,2029-05-05,Low,Rain,Motorcycle,1,2,Road conditions,Rural road,93,True,Dry,1970-01-01 06:00:00
2683,Location_2683,2029-05-06,Low,Clear,Car,5,2,Human error,Rural road,95,False,Wet,1970-01-01 16:00:00
2684,Location_2684,2029-05-07,Medium,Rain,Truck,3,1,Weather conditions,Rural road,45,True,Dry,1970-01-01 19:00:00
2685,Location_2685,2029-05-08,Medium,Clear,Truck,8,2,Weather conditions,City street,26,False,Icy,1970-01-01 11:00:00
2686,Location_2686,2029-05-09,Medium,Clear,Motorcycle,9,1,Road conditions,Highway,51,True,Icy,1970-01-01 04:00:00
2687,Location_2687,2029-05-10,Low,Rain,Truck,1,0,Weather conditions,City street,52,False,Wet,1970-01-01 04:00:00
2688,Location_2688,2029-05-11,High,Clear,Motorcycle,7,1,Weather conditions,Highway,39,True,Icy,1970-01-01 22:00:00
2689,Location_2689,2029-05-12,High,Clear,Truck,0,1,Weather conditions,Highway,88,True,Wet,1970-01-01 03:00:00
2690,Location_2690,2029-05-13,Medium,Rain,Motorcycle,5,0,Human error,Rural road,71,False,Icy,1970-01-01 06:00:00
2691,Location_2691,2029-05-14,High,Rain,Motorcycle,9,1,Human error,Rural road,61,False,Wet,1970-01-01 23:00:00
2692,Location_2692,2029-05-15,Medium,Rain,Car,0,1,Weather conditions,City street,20,False,Wet,1970-01-01 01:00:00
2693,Location_2693,2029-05-16,Low,Clear,Car,1,2,Weather conditions,City street,82,True,Icy,1970-01-01 00:00:00
2694,Location_2694,2029-05-17,High,Snow,Car,2,1,Road conditions,Rural road,26,False,Icy,1970-01-01 09:00:00
2695,Location_2695,2029-05-18,Low,Clear,Car,8,2,Human error,Rural road,77,False,Icy,1970-01-01 00:00:00
2696,Location_2696,2029-05-19,High,Snow,Motorcycle,4,1,Human error,Highway,69,True,Icy,1970-01-01 12:00:00
2697,Location_2697,2029-05-20,Low,Rain,Truck,9,0,Human error,Highway,53,False,Wet,1970-01-01 16:00:00
